Any,Id_aforament,Mes,Codi_tipus_dia,Desc_tipus_dia,Valor_IMD
2025,20342,8,2,laborables,Mesura no disponible
2025,20342,8,3,divendres,Mesura no disponible
2025,20342,8,4,dissabte,Mesura no disponible
2025,20342,8,5,diumenge,Mesura no disponible
2025,20342,9,1,dilluns,Mesura no disponible
2025,20342,9,2,laborables,Mesura no disponible
2025,20342,9,3,divendres,Mesura no disponible
2025,20342,9,4,dissabte,Mesura no disponible
2025,20342,9,5,diumenge,Mesura no disponible
2025,20342,10,1,dilluns,Mesura no disponible
2025,20342,10,2,laborables,Mesura no disponible
2025,20342,10,3,divendres,Mesura no disponible
2025,20342,10,4,dissabte,Mesura no disponible
2025,20342,10,5,diumenge,Mesura no disponible
2025,20342,11,1,dilluns,Mesura no disponible
2025,20342,11,2,laborables,Mesura no disponible
2025,20342,11,3,divendres,Mesura no disponible
2025,20342,11,4,dissabte,Mesura no disponible
2025,20342,11,5,diumenge,Mesura no disponible
2025,20342,12,1,dilluns,Mesura no disponible
2025,20342,12,2,laborables,Mesura no disponible
2025,20342,12,3,divendres,Mesura no disponible
2025,20342,12,4,dissabte,Mesura no disponible
2025,20342,12,5,diumenge,Mesura no disponible
2025,20343,1,1,dilluns,3478
2025,20343,1,2,laborables,2559
2025,20343,1,3,divendres,2590
2025,20343,1,4,dissabte,1850
2025,20343,1,5,diumenge,1457
2025,20343,2,1,dilluns,2536
2025,20343,2,2,laborables,2637
2025,20343,2,3,divendres,2503
2025,20343,2,4,dissabte,1578
2025,20343,2,5,diumenge,1565
2025,20343,3,1,dilluns,2372
2025,20343,3,2,laborables,2478
2025,20343,3,3,divendres,1860
2025,20343,3,4,dissabte,1756
2025,20343,3,5,diumenge,1461
2025,20343,4,1,dilluns,2582
2025,20343,4,2,laborables,2835
2025,20343,4,3,divendres,2928
2025,20343,4,4,dissabte,1740
2025,20343,4,5,diumenge,1584
2025,20343,5,1,dilluns,Mesura no disponible
2025,20343,5,2,laborables,Mesura no disponible
2025,20343,5,3,divendres,Mesura no disponible
2025,20343,5,4,dissabte,Mesura no disponible
2025,20343,5,5,diumenge,Mesura no disponible
2025,20343,6,1,dilluns,Mesura no disponible
2025,20343,6,2,laborables,Mesura no disponible
2025,20343,6,3,divendres,Mesura no disponible
2025,20343,6,4,dissabte,Mesura no disponible
2025,20343,6,5,diumenge,Mesura no disponible
2025,20343,7,1,dilluns,Mesura no disponible
2025,20343,7,2,laborables,Mesura no disponible
2025,20343,7,3,divendres,Mesura no disponible
2025,20343,7,4,dissabte,Mesura no disponible
2025,20343,7,5,diumenge,Mesura no disponible
2025,20343,8,1,dilluns,Mesura no disponible
2025,20343,8,2,laborables,Mesura no disponible
2025,20343,8,3,divendres,Mesura no disponible
2025,20343,8,4,dissabte,Mesura no disponible
2025,20343,8,5,diumenge,Mesura no disponible
2025,20343,9,1,dilluns,Mesura no disponible
2025,20343,9,2,laborables,Mesura no disponible
2025,20343,9,3,divendres,Mesura no disponible
2025,20343,9,4,dissabte,Mesura no disponible
2025,20343,9,5,diumenge,Mesura no disponible
2025,20343,10,1,dilluns,Mesura no disponible
2025,20343,10,2,laborables,Mesura no disponible
2025,20343,10,3,divendres,Mesura no disponible
2025,20343,10,4,dissabte,Mesura no disponible
2025,20343,10,5,diumenge,Mesura no disponible
2025,20343,11,1,dilluns,Mesura no disponible
2025,20343,11,2,laborables,Mesura no disponible
2025,20343,11,3,divendres,Mesura no disponible
2025,20343,11,4,dissabte,Mesura no disponible
2025,20343,11,5,diumenge,Mesura no disponible
2025,20343,12,1,dilluns,Mesura no disponible
2025,20343,12,2,laborables,Mesura no disponible
2025,20343,12,3,divendres,Mesura no disponible
2025,20343,12,4,dissabte,Mesura no disponible
2025,20343,12,5,diumenge,Mesura no disponible
2025,20344,1,1,dilluns,4434
2025,20344,1,2,laborables,4685
2025,20344,1,3,divendres,4272
2025,20344,1,4,dissabte,3039
2025,20344,1,5,diumenge,2473
2025,20344,2,1,dilluns,4603
2025,20344,2,2,laborables,4773
2025,20344,2,3,divendres,4363
2025,20344,2,4,dissabte,2524
2025,20344,2,5,diumenge,2689
2025,20344,3,1,dilluns,4615
2025,20344,3,2,laborables,4910
2025,20344,3,3,divendres,3409
2025,20344,3,4,dissabte,3088
2025,20344,3,5,diumenge,2620
2025,20344,4,1,dilluns,5017
2025,20344,4,2,laborables,5354
2025,20344,4,3,divendres,5325
2025,20344,4,4,dissabte,3190
2025,20344,4,5,diumenge,3088
2025,20344,5,1,dilluns,5293
2025,20344,5,2,laborables,5933
2025,20344,5,3,divendres,5219
2025,20344,5,4,dissabte,4033
2025,20344,5,5,diumenge,3447
2025,20344,6,1,dilluns,5170
2025,20344,6,2,laborables,5958
2025,20344,6,3,divendres,5573
2025,20344,6,4,dissabte,3857
2025,20344,6,5,diumenge,3199
2025,20344,7,1,dilluns,5096
2025,20344,7,2,laborables,5210
2025,20344,7,3,divendres,5208
2025,20344,7,4,dissabte,3007
2025,20344,7,5,diumenge,3293
2025,20344,8,1,dilluns,3679
2025,20344,8,2,laborables,3913
2025,20344,8,3,divendres,4097
2025,20344,8,4,dissabte,2862
2025,20344,8,5,diumenge,2786
2025,20344,9,1,dilluns,5571
2025,20344,9,2,laborables,5990
2025,20344,9,3,divendres,5634
2025,20344,9,4,dissabte,3911
2025,20344,9,5,diumenge,3449
2025,20344,10,1,dilluns,5302
2025,20344,10,2,laborables,5888
2025,20344,10,3,divendres,5547
2025,20344,10,4,dissabte,3874
2025,20344,10,5,diumenge,3146
2025,20344,11,1,dilluns,5132
2025,20344,11,2,laborables,5393
2025,20344,11,3,divendres,4993
2025,20344,11,4,dissabte,3415
2025,20344,11,5,diumenge,3029
2025,20344,12,1,dilluns,3458
2025,20344,12,2,laborables,4141
2025,20344,12,3,divendres,4639
2025,20344,12,4,dissabte,2004
2025,20344,12,5,diumenge,2056
2025,20345,1,1,dilluns,4031
2025,20345,1,2,laborables,4282
2025,20345,1,3,divendres,3924
2025,20345,1,4,dissabte,2688
2025,20345,1,5,diumenge,2041
2025,20345,2,1,dilluns,4265
2025,20345,2,2,laborables,4462
2025,20345,2,3,divendres,3962
2025,20345,2,4,dissabte,2226
2025,20345,2,5,diumenge,2259
2025,20345,3,1,dilluns,3915
2025,20345,3,2,laborables,4166
2025,20345,3,3,divendres,2811
2025,20345,3,4,dissabte,2484
2025,20345,3,5,diumenge,1966
2025,20345,4,1,dilluns,4298
2025,20345,4,2,laborables,4423
2025,20345,4,3,divendres,4354
2025,20345,4,4,dissabte,2473
2025,20345,4,5,diumenge,2303
2025,20345,5,1,dilluns,4244
2025,20345,5,2,laborables,4704
2025,20345,5,3,divendres,4100
2025,20345,5,4,dissabte,2933
2025,20345,5,5,diumenge,2603
2025,20345,6,1,dilluns,3940
2025,20345,6,2,laborables,4655
2025,20345,6,3,divendres,4371
2025,20345,6,4,dissabte,2855
2025,20345,6,5,diumenge,2293
2025,20345,7,1,dilluns,3780
2025,20345,7,2,laborables,3923
2025,20345,7,3,divendres,3920
2025,20345,7,4,dissabte,2149
2025,20345,7,5,diumenge,2214
2025,20345,8,1,dilluns,2397
2025,20345,8,2,laborables,2711
2025,20345,8,3,divendres,2713
2025,20345,8,4,dissabte,1869
2025,20345,8,5,diumenge,1760
2025,20345,9,1,dilluns,4056
2025,20345,9,2,laborables,4344
2025,20345,9,3,divendres,4019
2025,20345,9,4,dissabte,2596
2025,20345,9,5,diumenge,2253
2025,20345,10,1,dilluns,3889
2025,20345,10,2,laborables,4399
2025,20345,10,3,divendres,4051
2025,20345,10,4,dissabte,2578
2025,20345,10,5,diumenge,2116
2025,20345,11,1,dilluns,3886
2025,20345,11,2,laborables,4063
2025,20345,11,3,divendres,3685
2025,20345,11,4,dissabte,2358
2025,20345,11,5,diumenge,1999
2025,20345,12,1,dilluns,2487
2025,20345,12,2,laborables,3038
2025,20345,12,3,divendres,3424
2025,20345,12,4,dissabte,1305
2025,20345,12,5,diumenge,1428
2025,20346,1,1,dilluns,291
2025,20346,1,2,laborables,276
2025,20346,1,3,divendres,284
2025,20346,1,4,dissabte,169
2025,20346,1,5,diumenge,179
2025,20346,2,1,dilluns,311
2025,20346,2,2,laborables,322
2025,20346,2,3,divendres,325
2025,20346,2,4,dissabte,223
2025,20346,2,5,diumenge,239
2025,20346,3,1,dilluns,272
2025,20346,3,2,laborables,311
2025,20346,3,3,divendres,233
2025,20346,3,4,dissabte,238
2025,20346,3,5,diumenge,150
2025,20346,4,1,dilluns,302
2025,20346,4,2,laborables,331
2025,20346,4,3,divendres,374
2025,20346,4,4,dissabte,244
2025,20346,4,5,diumenge,254
2025,20346,5,1,dilluns,330
2025,20346,5,2,laborables,314
2025,20346,5,3,divendres,359
2025,20346,5,4,dissabte,302
2025,20346,5,5,diumenge,292
2025,20346,6,1,dilluns,452
2025,20346,6,2,laborables,482
2025,20346,6,3,divendres,490
2025,20346,6,4,dissabte,401
2025,20346,6,5,diumenge,378
2025,20346,7,1,dilluns,334
2025,20346,7,2,laborables,360
2025,20346,7,3,divendres,371
2025,20346,7,4,dissabte,243
2025,20346,7,5,diumenge,274
2025,20346,8,1,dilluns,265
2025,20346,8,2,laborables,254
2025,20346,8,3,divendres,292
2025,20346,8,4,dissabte,220
2025,20346,8,5,diumenge,217
2025,20346,9,1,dilluns,439
2025,20346,9,2,laborables,440
2025,20346,9,3,divendres,453
2025,20346,9,4,dissabte,354
2025,20346,9,5,diumenge,344
2025,20346,10,1,dilluns,420
2025,20346,10,2,laborables,433
2025,20346,10,3,divendres,443
2025,20346,10,4,dissabte,380
2025,20346,10,5,diumenge,334
2025,20346,11,1,dilluns,414
2025,20346,11,2,laborables,414
2025,20346,11,3,divendres,419
2025,20346,11,4,dissabte,324
2025,20346,11,5,diumenge,321
2025,20346,12,1,dilluns,281
2025,20346,12,2,laborables,312
2025,20346,12,3,divendres,399
2025,20346,12,4,dissabte,210
2025,20346,12,5,diumenge,228
2025,20347,1,1,dilluns,294
2025,20347,1,2,laborables,324
2025,20347,1,3,divendres,337
2025,20347,1,4,dissabte,208
2025,20347,1,5,diumenge,197
2025,20347,2,1,dilluns,325
2025,20347,2,2,laborables,326
2025,20347,2,3,divendres,329
2025,20347,2,4,dissabte,221
2025,20347,2,5,diumenge,253
2025,20347,3,1,dilluns,281
2025,20347,3,2,laborables,315
2025,20347,3,3,divendres,238
2025,20347,3,4,dissabte,250
2025,20347,3,5,diumenge,145
2025,20347,4,1,dilluns,332
2025,20347,4,2,laborables,343
2025,20347,4,3,divendres,364
2025,20347,4,4,dissabte,241
2025,20347,4,5,diumenge,242
2025,20347,5,1,dilluns,326
2025,20347,5,2,laborables,337
2025,20347,5,3,divendres,382
2025,20347,5,4,dissabte,306
2025,20347,5,5,diumenge,280
2025,20347,6,1,dilluns,420
2025,20347,6,2,laborables,473
2025,20347,6,3,divendres,471
2025,20347,6,4,dissabte,360
2025,20347,6,5,diumenge,342
2025,20347,7,1,dilluns,360
2025,20347,7,2,laborables,387
2025,20347,7,3,divendres,410
2025,20347,7,4,dissabte,282
2025,20347,7,5,diumenge,273
2025,20347,8,1,dilluns,279
2025,20347,8,2,laborables,281
2025,20347,8,3,divendres,327
2025,20347,8,4,dissabte,246
2025,20347,8,5,diumenge,229
2025,20347,9,1,dilluns,453
2025,20347,9,2,laborables,483
2025,20347,9,3,divendres,467
2025,20347,9,4,dissabte,368
2025,20347,9,5,diumenge,353
2025,20347,10,1,dilluns,428
2025,20347,10,2,laborables,453
2025,20347,10,3,divendres,484
2025,20347,10,4,dissabte,360
2025,20347,10,5,diumenge,342
2025,20347,11,1,dilluns,406
2025,20347,11,2,laborables,430
2025,20347,11,3,divendres,470
2025,20347,11,4,dissabte,346
2025,20347,11,5,diumenge,328
2025,20347,12,1,dilluns,299
2025,20347,12,2,laborables,357
2025,20347,12,3,divendres,426
2025,20347,12,4,dissabte,217
2025,20347,12,5,diumenge,228
2025,20348,1,1,dilluns,424
2025,20348,1,2,laborables,409
2025,20348,1,3,divendres,414
2025,20348,1,4,dissabte,250
2025,20348,1,5,diumenge,252
2025,20348,2,1,dilluns,429
2025,20348,2,2,laborables,450
2025,20348,2,3,divendres,449
2025,20348,2,4,dissabte,290
2025,20348,2,5,diumenge,313
2025,20348,3,1,dilluns,380
2025,20348,3,2,laborables,430
2025,20348,3,3,divendres,315
2025,20348,3,4,dissabte,313
2025,20348,3,5,diumenge,272
2025,20348,4,1,dilluns,428
2025,20348,4,2,laborables,462
2025,20348,4,3,divendres,488
2025,20348,4,4,dissabte,328
2025,20348,4,5,diumenge,318
2025,20348,5,1,dilluns,436
2025,20348,5,2,laborables,429
2025,20348,5,3,divendres,496
2025,20348,5,4,dissabte,383
2025,20348,5,5,diumenge,355
2025,20348,6,1,dilluns,632
2025,20348,6,2,laborables,647
2025,20348,6,3,divendres,638
2025,20348,6,4,dissabte,513
2025,20348,6,5,diumenge,486
2025,20348,7,1,dilluns,448
2025,20348,7,2,laborables,504
2025,20348,7,3,divendres,495
2025,20348,7,4,dissabte,338
2025,20348,7,5,diumenge,350
2025,20348,8,1,dilluns,382
2025,20348,8,2,laborables,362
2025,20348,8,3,divendres,396
2025,20348,8,4,dissabte,323
2025,20348,8,5,diumenge,320
2025,20348,9,1,dilluns,570
2025,20348,9,2,laborables,594
2025,20348,9,3,divendres,615
2025,20348,9,4,dissabte,446
2025,20348,9,5,diumenge,443
2025,20348,10,1,dilluns,549
2025,20348,10,2,laborables,584
2025,20348,10,3,divendres,563
2025,20348,10,4,dissabte,481
2025,20348,10,5,diumenge,403
2025,20348,11,1,dilluns,525
2025,20348,11,2,laborables,554
2025,20348,11,3,divendres,555
2025,20348,11,4,dissabte,427
2025,20348,11,5,diumenge,411
2025,20348,12,1,dilluns,370
2025,20348,12,2,laborables,425
2025,20348,12,3,divendres,530
2025,20348,12,4,dissabte,282
2025,20348,12,5,diumenge,282
2025,20349,1,1,dilluns,313
2025,20349,1,2,laborables,345
2025,20349,1,3,divendres,359
2025,20349,1,4,dissabte,225
2025,20349,1,5,diumenge,202
2025,20349,2,1,dilluns,348
2025,20349,2,2,laborables,352
2025,20349,2,3,divendres,351
2025,20349,2,4,dissabte,224
2025,20349,2,5,diumenge,272
2025,20349,3,1,dilluns,300
2025,20349,3,2,laborables,330
2025,20349,3,3,divendres,238
2025,20349,3,4,dissabte,270
2025,20349,3,5,diumenge,205
2025,20349,4,1,dilluns,356
2025,20349,4,2,laborables,367
2025,20349,4,3,divendres,382
2025,20349,4,4,dissabte,253
2025,20349,4,5,diumenge,257
2025,20349,5,1,dilluns,345
2025,20349,5,2,laborables,360
2025,20349,5,3,divendres,404
2025,20349,5,4,dissabte,314
2025,20349,5,5,diumenge,301
2025,20349,6,1,dilluns,466
2025,20349,6,2,laborables,520
2025,20349,6,3,divendres,539
2025,20349,6,4,dissabte,410
2025,20349,6,5,diumenge,391
2025,20349,7,1,dilluns,381
2025,20349,7,2,laborables,399
2025,20349,7,3,divendres,451
2025,20349,7,4,dissabte,307
2025,20349,7,5,diumenge,253
2025,20349,8,1,dilluns,301
2025,20349,8,2,laborables,300
2025,20349,8,3,divendres,332
2025,20349,8,4,dissabte,257
2025,20349,8,5,diumenge,248
2025,20349,9,1,dilluns,470
2025,20349,9,2,laborables,512
2025,20349,9,3,divendres,490
2025,20349,9,4,dissabte,370
2025,20349,9,5,diumenge,353
2025,20349,10,1,dilluns,450
2025,20349,10,2,laborables,484
2025,20349,10,3,divendres,498
2025,20349,10,4,dissabte,377
2025,20349,10,5,diumenge,342
2025,20349,11,1,dilluns,436
2025,20349,11,2,laborables,460
2025,20349,11,3,divendres,473
2025,20349,11,4,dissabte,355
2025,20349,11,5,diumenge,345
2025,20349,12,1,dilluns,309
2025,20349,12,2,laborables,367
2025,20349,12,3,divendres,444
2025,20349,12,4,dissabte,230
2025,20349,12,5,diumenge,237
2025,20351,1,1,dilluns,432
2025,20351,1,2,laborables,438
2025,20351,1,3,divendres,469
2025,20351,1,4,dissabte,320
2025,20351,1,5,diumenge,285
2025,20351,2,1,dilluns,453
2025,20351,2,2,laborables,450
2025,20351,2,3,divendres,434
2025,20351,2,4,dissabte,295
2025,20351,2,5,diumenge,288
2025,20351,3,1,dilluns,390
2025,20351,3,2,laborables,403
2025,20351,3,3,divendres,313
2025,20351,3,4,dissabte,317
2025,20351,3,5,diumenge,265
2025,20351,4,1,dilluns,402
2025,20351,4,2,laborables,445
2025,20351,4,3,divendres,474
2025,20351,4,4,dissabte,318
2025,20351,4,5,diumenge,299
2025,20351,5,1,dilluns,445
2025,20351,5,2,laborables,525
2025,20351,5,3,divendres,476
2025,20351,5,4,dissabte,394
2025,20351,5,5,diumenge,371
2025,20351,6,1,dilluns,467
2025,20351,6,2,laborables,529
2025,20351,6,3,divendres,556
2025,20351,6,4,dissabte,403
2025,20351,6,5,diumenge,349
2025,20351,7,1,dilluns,448
2025,20351,7,2,laborables,516
2025,20351,7,3,divendres,542
2025,20351,7,4,dissabte,364
2025,20351,7,5,diumenge,390
2025,20351,8,1,dilluns,362
2025,20351,8,2,laborables,336
2025,20351,8,3,divendres,353
2025,20351,8,4,dissabte,277
2025,20351,8,5,diumenge,271
2025,20351,9,1,dilluns,468
2025,20351,9,2,laborables,482
2025,20351,9,3,divendres,498
2025,20351,9,4,dissabte,366
2025,20351,9,5,diumenge,325
2025,20351,10,1,dilluns,514
2025,20351,10,2,laborables,560
2025,20351,10,3,divendres,593
2025,20351,10,4,dissabte,454
2025,20351,10,5,diumenge,404
2025,20351,11,1,dilluns,525
2025,20351,11,2,laborables,543
2025,20351,11,3,divendres,570
2025,20351,11,4,dissabte,423
2025,20351,11,5,diumenge,417
2025,20351,12,1,dilluns,373
2025,20351,12,2,laborables,432
2025,20351,12,3,divendres,547
2025,20351,12,4,dissabte,284
2025,20351,12,5,diumenge,281
2025,20352,1,1,dilluns,1990
2025,20352,1,2,laborables,2072
2025,20352,1,3,divendres,1974
2025,20352,1,4,dissabte,1656
2025,20352,1,5,diumenge,1387
2025,20352,2,1,dilluns,2120
2025,20352,2,2,laborables,2137
2025,20352,2,3,divendres,2066
2025,20352,2,4,dissabte,1381
2025,20352,2,5,diumenge,1484
2025,20352,3,1,dilluns,1914
2025,20352,3,2,laborables,1996
2025,20352,3,3,divendres,1389
2025,20352,3,4,dissabte,1450
2025,20352,3,5,diumenge,1030
2025,20352,4,1,dilluns,2252
2025,20352,4,2,laborables,2138
2025,20352,4,3,divendres,2301
2025,20352,4,4,dissabte,1631
2025,20352,4,5,diumenge,1629
2025,20352,5,1,dilluns,2196
2025,20352,5,2,laborables,2535
2025,20352,5,3,divendres,2358
2025,20352,5,4,dissabte,2033
2025,20352,5,5,diumenge,1646
2025,20352,6,1,dilluns,2293
2025,20352,6,2,laborables,2660
2025,20352,6,3,divendres,2652
2025,20352,6,4,dissabte,2101
2025,20352,6,5,diumenge,1868
2025,20352,7,1,dilluns,2415
2025,20352,7,2,laborables,2552
2025,20352,7,3,divendres,2547
2025,20352,7,4,dissabte,1926
2025,20352,7,5,diumenge,1913
2025,20352,8,1,dilluns,2075
2025,20352,8,2,laborables,2120
2025,20352,8,3,divendres,2276
2025,20352,8,4,dissabte,1822
2025,20352,8,5,diumenge,1738
2025,20352,9,1,dilluns,2704
2025,20352,9,2,laborables,2861
2025,20352,9,3,divendres,2810
2025,20352,9,4,dissabte,2192
2025,20352,9,5,diumenge,1971
2025,20352,10,1,dilluns,2575
2025,20352,10,2,laborables,2832
2025,20352,10,3,divendres,2746
2025,20352,10,4,dissabte,2238
2025,20352,10,5,diumenge,1905
2025,20352,11,1,dilluns,2549
2025,20352,11,2,laborables,2563
2025,20352,11,3,divendres,2570
2025,20352,11,4,dissabte,2002
2025,20352,11,5,diumenge,1875
2025,20352,12,1,dilluns,1716
2025,20352,12,2,laborables,1978
2025,20352,12,3,divendres,2435
2025,20352,12,4,dissabte,1138
2025,20352,12,5,diumenge,1308
2025,20353,1,1,dilluns,1513
2025,20353,1,2,laborables,1613
2025,20353,1,3,divendres,1615
2025,20353,1,4,dissabte,1334
2025,20353,1,5,diumenge,1112
2025,20353,2,1,dilluns,1616
2025,20353,2,2,laborables,1647
2025,20353,2,3,divendres,1636
2025,20353,2,4,dissabte,1081
2025,20353,2,5,diumenge,1161
2025,20353,3,1,dilluns,1410
2025,20353,3,2,laborables,1573
2025,20353,3,3,divendres,1141
2025,20353,3,4,dissabte,1244
2025,20353,3,5,diumenge,850
2025,20353,4,1,dilluns,1786
2025,20353,4,2,laborables,1678
2025,20353,4,3,divendres,1927
2025,20353,4,4,dissabte,1381
2025,20353,4,5,diumenge,1350
2025,20353,5,1,dilluns,1576
2025,20353,5,2,laborables,1939
2025,20353,5,3,divendres,1847
2025,20353,5,4,dissabte,1604
2025,20353,5,5,diumenge,1285
2025,20353,6,1,dilluns,1648
2025,20353,6,2,laborables,2070
2025,20353,6,3,divendres,2112
2025,20353,6,4,dissabte,1666
2025,20353,6,5,diumenge,1487
2025,20353,7,1,dilluns,1740
2025,20353,7,2,laborables,1878
2025,20353,7,3,divendres,1948
2025,20353,7,4,dissabte,1506
2025,20353,7,5,diumenge,1428
2025,20353,8,1,dilluns,1573
2025,20353,8,2,laborables,1590
2025,20353,8,3,divendres,1713
2025,20353,8,4,dissabte,1374
2025,20353,8,5,diumenge,1329
2025,20353,9,1,dilluns,1928
2025,20353,9,2,laborables,2112
2025,20353,9,3,divendres,2134
2025,20353,9,4,dissabte,1670
2025,20353,9,5,diumenge,1531
2025,20353,10,1,dilluns,1852
2025,20353,10,2,laborables,2054
2025,20353,10,3,divendres,2076
2025,20353,10,4,dissabte,1698
2025,20353,10,5,diumenge,1447
2025,20353,11,1,dilluns,1797
2025,20353,11,2,laborables,1874
2025,20353,11,3,divendres,1934
2025,20353,11,4,dissabte,1508
2025,20353,11,5,diumenge,1463
2025,20353,12,1,dilluns,1193
2025,20353,12,2,laborables,1497
2025,20353,12,3,divendres,1793
2025,20353,12,4,dissabte,907
2025,20353,12,5,diumenge,1062
2025,20354,1,1,dilluns,1608
2025,20354,1,2,laborables,1705
2025,20354,1,3,divendres,1715
2025,20354,1,4,dissabte,1399
2025,20354,1,5,diumenge,1205
2025,20354,2,1,dilluns,1750
2025,20354,2,2,laborables,1727
2025,20354,2,3,divendres,1710
2025,20354,2,4,dissabte,1136
2025,20354,2,5,diumenge,1274
2025,20354,3,1,dilluns,1588
2025,20354,3,2,laborables,1654
2025,20354,3,3,divendres,1151
2025,20354,3,4,dissabte,1290
2025,20354,3,5,diumenge,925
2025,20354,4,1,dilluns,1904
2025,20354,4,2,laborables,1778
2025,20354,4,3,divendres,1930
2025,20354,4,4,dissabte,1423
2025,20354,4,5,diumenge,1438
2025,20354,5,1,dilluns,1820
2025,20354,5,2,laborables,2110
2025,20354,5,3,divendres,1984
2025,20354,5,4,dissabte,1740
2025,20354,5,5,diumenge,1413
2025,20354,6,1,dilluns,1893
2025,20354,6,2,laborables,2232
2025,20354,6,3,divendres,2197
2025,20354,6,4,dissabte,1781
2025,20354,6,5,diumenge,1592
2025,20354,7,1,dilluns,1946
2025,20354,7,2,laborables,2078
2025,20354,7,3,divendres,2042
2025,20354,7,4,dissabte,1634
2025,20354,7,5,diumenge,1612
2025,20354,8,1,dilluns,1724
2025,20354,8,2,laborables,1749
2025,20354,8,3,divendres,1904
2025,20354,8,4,dissabte,1542
2025,20354,8,5,diumenge,1489
2025,20354,9,1,dilluns,2115
2025,20354,9,2,laborables,2242
2025,20354,9,3,divendres,2232
2025,20354,9,4,dissabte,1777
2025,20354,9,5,diumenge,1632
2025,20354,10,1,dilluns,2028
2025,20354,10,2,laborables,2203
2025,20354,10,3,divendres,2124
2025,20354,10,4,dissabte,1781
2025,20354,10,5,diumenge,1526
2025,20354,11,1,dilluns,1980
2025,20354,11,2,laborables,1973
2025,20354,11,3,divendres,2000
2025,20354,11,4,dissabte,1592
2025,20354,11,5,diumenge,1492
2025,20354,12,1,dilluns,1326
2025,20354,12,2,laborables,1565
2025,20354,12,3,divendres,1841
2025,20354,12,4,dissabte,937
2025,20354,12,5,diumenge,1061
2025,20355,1,1,dilluns,1633
2025,20355,1,2,laborables,1705
2025,20355,1,3,divendres,1717
2025,20355,1,4,dissabte,1410
2025,20355,1,5,diumenge,1149
2025,20355,2,1,dilluns,1685
2025,20355,2,2,laborables,1752
2025,20355,2,3,divendres,1758
2025,20355,2,4,dissabte,1124
2025,20355,2,5,diumenge,1191
2025,20355,3,1,dilluns,1485
2025,20355,3,2,laborables,1665
2025,20355,3,3,divendres,1192
2025,20355,3,4,dissabte,1299
2025,20355,3,5,diumenge,869
2025,20355,4,1,dilluns,1853
2025,20355,4,2,laborables,1778
2025,20355,4,3,divendres,2025
2025,20355,4,4,dissabte,1426
2025,20355,4,5,diumenge,1402
2025,20355,5,1,dilluns,1708
2025,20355,5,2,laborables,2085
2025,20355,5,3,divendres,1948
2025,20355,5,4,dissabte,1693
2025,20355,5,5,diumenge,1324
2025,20355,6,1,dilluns,2021
2025,20355,6,2,laborables,2323
2025,20355,6,3,divendres,2298
2025,20355,6,4,dissabte,1843
2025,20355,6,5,diumenge,1643
2025,20355,7,1,dilluns,1970
2025,20355,7,2,laborables,2104
2025,20355,7,3,divendres,2199
2025,20355,7,4,dissabte,1695
2025,20355,7,5,diumenge,1618
2025,20355,8,1,dilluns,1725
2025,20355,8,2,laborables,1773
2025,20355,8,3,divendres,1911
2025,20355,8,4,dissabte,1532
2025,20355,8,5,diumenge,1448
2025,20355,9,1,dilluns,2096
2025,20355,9,2,laborables,2298
2025,20355,9,3,divendres,2339
2025,20355,9,4,dissabte,1785
2025,20355,9,5,diumenge,1634
2025,20355,10,1,dilluns,2005
2025,20355,10,2,laborables,2246
2025,20355,10,3,divendres,2284
2025,20355,10,4,dissabte,1812
2025,20355,10,5,diumenge,1528
2025,20355,11,1,dilluns,1993
2025,20355,11,2,laborables,2043
2025,20355,11,3,divendres,2127
2025,20355,11,4,dissabte,1646
2025,20355,11,5,diumenge,1568
2025,20355,12,1,dilluns,1333
2025,20355,12,2,laborables,1630
2025,20355,12,3,divendres,1938
2025,20355,12,4,dissabte,995
2025,20355,12,5,diumenge,1139
2025,20356,1,1,dilluns,1648
2025,20356,1,2,laborables,1739
2025,20356,1,3,divendres,1751
2025,20356,1,4,dissabte,1417
2025,20356,1,5,diumenge,1200
2025,20356,2,1,dilluns,1818
2025,20356,2,2,laborables,1774
2025,20356,2,3,divendres,1707
2025,20356,2,4,dissabte,1131
2025,20356,2,5,diumenge,1274
2025,20356,3,1,dilluns,1600
2025,20356,3,2,laborables,1680
2025,20356,3,3,divendres,1142
2025,20356,3,4,dissabte,1274
2025,20356,3,5,diumenge,896
2025,20356,4,1,dilluns,1945
2025,20356,4,2,laborables,1809
2025,20356,4,3,divendres,1932
2025,20356,4,4,dissabte,1404
2025,20356,4,5,diumenge,1417
2025,20356,5,1,dilluns,1844
2025,20356,5,2,laborables,2142
2025,20356,5,3,divendres,1993
2025,20356,5,4,dissabte,1741
2025,20356,5,5,diumenge,1398
2025,20356,6,1,dilluns,2034
2025,20356,6,2,laborables,2318
2025,20356,6,3,divendres,2249
2025,20356,6,4,dissabte,1808
2025,20356,6,5,diumenge,1625
2025,20356,7,1,dilluns,1951
2025,20356,7,2,laborables,2084
2025,20356,7,3,divendres,2045
2025,20356,7,4,dissabte,1606
2025,20356,7,5,diumenge,1575
2025,20356,8,1,dilluns,1755
2025,20356,8,2,laborables,1788
2025,20356,8,3,divendres,1880
2025,20356,8,4,dissabte,1553
2025,20356,8,5,diumenge,1487
2025,20356,9,1,dilluns,2234
2025,20356,9,2,laborables,2364
2025,20356,9,3,divendres,2328
2025,20356,9,4,dissabte,1844
