Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,4,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,1,8
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,9,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,235,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,163,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,57,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,25,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,14,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,6,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,1,8
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,5,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,272,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,168,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,83,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,32,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,18,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,6,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,1,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,1,8
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,3,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,174,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,162,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,86,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,52,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,20,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,5,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,3,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,3,8
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,3,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,216,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,170,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,111,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,68,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,10,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,7,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,4,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,1,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,325,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,195,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,94,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,51,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,24,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,8,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,4,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,1,8
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,5,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,238,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,164,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,98,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,50,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,18,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,5,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,5,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,2,8
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,9,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,228,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,160,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,66,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,46,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,16,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,9,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,4,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,1,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,377,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,222,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,94,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,47,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,17,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,5,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,5,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,6,8
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,2,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,288,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,213,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,117,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,74,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,33,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,12,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,7,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,2,8
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,6,9
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,289,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,254,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,120,3
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,64,4
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,23,5
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,5,6
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,7,7
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,4,9
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,252,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,219,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,98,3
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,52,4
