Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,9,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,78,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,30,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,47,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,54,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,85,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,26,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,95,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,62,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,31,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,101,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,14,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,6,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,76,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,43,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,56,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,42,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,75,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,19,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,95,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,64,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,40,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,142,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,9,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,5,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,81,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,43,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,57,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,62,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,107,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,27,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,106,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,49,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,40,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,143,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,13,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,4,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,89,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,36,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,77,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,61,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,69,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,20,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,133,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,33,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,24,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,113,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,16,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,2,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,50,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,33,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,88,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,56,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,63,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,19,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,112,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,46,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,26,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,140,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,21,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,82,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,32,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,34,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,34,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,48,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,13,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,75,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,29,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,28,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,98,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,9,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,6,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,41,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,28,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,49,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,38,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,60,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,22,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,56,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,69,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,19,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,113,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,11,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,74,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,39,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,114,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,80,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,63,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,27,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,117,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,48,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,38,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,147,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,19,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,6,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,87,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,45,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,58,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,70,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,96,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,26,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,84,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,71,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,32,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,172,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,22,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,2,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,80,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,45,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,101,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,76,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,72,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,20,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,127,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,42,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,38,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,146,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,12,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,74,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,36,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,59,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,58,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,59,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,29,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,99,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,61,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,49,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,138,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,16,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,80,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,46,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,64,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,46,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,64,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,18,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,75,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,53,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,32,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,116,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,15,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,2,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,71,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,35,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,68,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,50,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,52,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,13,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,90,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,45,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,21,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,107,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,11,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,1,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,56,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,26,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,53,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,64,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,65,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,28,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,99,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,56,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,29,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,160,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,10,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,5,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,87,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,32,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,45,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,53,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,47,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,27,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,65,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,45,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,17,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,113,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,15,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,55,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,27,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,96,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,85,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,52,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,17,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,94,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,48,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,33,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,157,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,17,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,93,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,32,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,57,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,48,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,48,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,10,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,98,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,30,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,21,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,98,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,8,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,64,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,41,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,63,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,50,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,40,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,26,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,93,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,35,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,26,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,112,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,8,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,2,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,43,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,34,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,67,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,67,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,53,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,28,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,103,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,40,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,40,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,140,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,7,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,72,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,49,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,91,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,114,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,50,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,32,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,119,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,33,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,19,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,176,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,12,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,4,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,62,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,38,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,72,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,81,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,68,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,31,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,101,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,42,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,31,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,114,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,11,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,52,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,28,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,81,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,81,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,50,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,15,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,98,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,45,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,27,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,114,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,13,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,2,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,64,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,29,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,84,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,76,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,55,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,28,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,115,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,40,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,31,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,114,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,14,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,4,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,74,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,39,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,114,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,111,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,103,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,37,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,153,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,74,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,39,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,176,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,18,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,5,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,90,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,48,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,55,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,45,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,35,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,9,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,69,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,28,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,37,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,73,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,7,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,6,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,43,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,23,12
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,108,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,112,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,85,3
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,36,4
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,133,5
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,58,6
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,42,7
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,155,8
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,22,9
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,3,10
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,81,11
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,48,12
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,129,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,111,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,87,3
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,33,4
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,147,5
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,56,6
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,44,7
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,167,8
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,19,9
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,2,10
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,85,11
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,45,12
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,94,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,84,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,67,3
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,26,4
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,105,5
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,41,6
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,36,7
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,112,8
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,16,9
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,5,10
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,66,11
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,33,12
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,67,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,71,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,62,3
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,15,4
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,92,5
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,38,6
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,22,7
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,111,8
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,12,9
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,4,10
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,72,11
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,41,12
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,63,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,59,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,86,3
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,20,4
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,106,5
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,33,6
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,31,7
