Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,406,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,54,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,27,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,2,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,1,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,568,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,57,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,29,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,11,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,2,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,867,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,78,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,40,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,11,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,3,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,710,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,73,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,42,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,9,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,4,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,732,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,75,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,40,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,11,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,1,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,778,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,96,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,55,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,16,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,9,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,456,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,56,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,27,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,8,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,2,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,541,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,65,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,33,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,8,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,2,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,649,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,77,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,43,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,8,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,7,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,755,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,94,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,52,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,15,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,9,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,787,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,90,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,31,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,21,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,7,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,524,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,54,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,27,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,9,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,1,5
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,444,1
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,63,2
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,28,3
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,6,4
2008-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,2,5
2008-01-01,2,Eixample,5,el Fort Pienc,20,2001,378,1
2008-01-01,2,Eixample,5,el Fort Pienc,20,2001,53,2
2008-01-01,2,Eixample,5,el Fort Pienc,20,2001,35,3
2008-01-01,2,Eixample,5,el Fort Pienc,20,2001,8,4
2008-01-01,2,Eixample,5,el Fort Pienc,20,2001,1,5
2008-01-01,2,Eixample,5,el Fort Pienc,20,2002,600,1
2008-01-01,2,Eixample,5,el Fort Pienc,20,2002,81,2
2008-01-01,2,Eixample,5,el Fort Pienc,20,2002,48,3
2008-01-01,2,Eixample,5,el Fort Pienc,20,2002,10,4
2008-01-01,2,Eixample,5,el Fort Pienc,20,2002,3,5
2008-01-01,2,Eixample,5,el Fort Pienc,20,2003,315,1
2008-01-01,2,Eixample,5,el Fort Pienc,20,2003,74,2
2008-01-01,2,Eixample,5,el Fort Pienc,20,2003,45,3
2008-01-01,2,Eixample,5,el Fort Pienc,20,2003,8,4
2008-01-01,2,Eixample,5,el Fort Pienc,20,2004,436,1
2008-01-01,2,Eixample,5,el Fort Pienc,20,2004,85,2
2008-01-01,2,Eixample,5,el Fort Pienc,20,2004,45,3
2008-01-01,2,Eixample,5,el Fort Pienc,20,2004,7,4
2008-01-01,2,Eixample,5,el Fort Pienc,20,2004,3,5
2008-01-01,2,Eixample,5,el Fort Pienc,20,2005,628,1
2008-01-01,2,Eixample,5,el Fort Pienc,20,2005,82,2
2008-01-01,2,Eixample,5,el Fort Pienc,20,2005,77,3
2008-01-01,2,Eixample,5,el Fort Pienc,20,2005,15,4
2008-01-01,2,Eixample,5,el Fort Pienc,20,2005,4,5
2008-01-01,2,Eixample,5,el Fort Pienc,20,2006,524,1
2008-01-01,2,Eixample,5,el Fort Pienc,20,2006,69,2
2008-01-01,2,Eixample,5,el Fort Pienc,20,2006,57,3
2008-01-01,2,Eixample,5,el Fort Pienc,20,2006,6,4
2008-01-01,2,Eixample,5,el Fort Pienc,20,2006,1,5
2008-01-01,2,Eixample,5,el Fort Pienc,20,2007,380,1
2008-01-01,2,Eixample,5,el Fort Pienc,20,2007,60,2
2008-01-01,2,Eixample,5,el Fort Pienc,20,2007,48,3
2008-01-01,2,Eixample,5,el Fort Pienc,20,2007,5,4
2008-01-01,2,Eixample,5,el Fort Pienc,20,2008,534,1
2008-01-01,2,Eixample,5,el Fort Pienc,20,2008,106,2
2008-01-01,2,Eixample,5,el Fort Pienc,20,2008,66,3
2008-01-01,2,Eixample,5,el Fort Pienc,20,2008,21,4
2008-01-01,2,Eixample,5,el Fort Pienc,20,2008,3,5
2008-01-01,2,Eixample,5,el Fort Pienc,20,2009,526,1
2008-01-01,2,Eixample,5,el Fort Pienc,20,2009,83,2
2008-01-01,2,Eixample,5,el Fort Pienc,20,2009,55,3
2008-01-01,2,Eixample,5,el Fort Pienc,20,2009,5,4
2008-01-01,2,Eixample,5,el Fort Pienc,20,2009,5,5
2008-01-01,2,Eixample,5,el Fort Pienc,21,2010,369,1
2008-01-01,2,Eixample,5,el Fort Pienc,21,2010,64,2
2008-01-01,2,Eixample,5,el Fort Pienc,21,2010,43,3
2008-01-01,2,Eixample,5,el Fort Pienc,21,2010,6,4
2008-01-01,2,Eixample,5,el Fort Pienc,21,2010,1,5
2008-01-01,2,Eixample,5,el Fort Pienc,21,2011,367,1
2008-01-01,2,Eixample,5,el Fort Pienc,21,2011,60,2
2008-01-01,2,Eixample,5,el Fort Pienc,21,2011,40,3
2008-01-01,2,Eixample,5,el Fort Pienc,21,2011,8,4
2008-01-01,2,Eixample,5,el Fort Pienc,21,2011,2,5
2008-01-01,2,Eixample,5,el Fort Pienc,21,2012,481,1
2008-01-01,2,Eixample,5,el Fort Pienc,21,2012,88,2
2008-01-01,2,Eixample,5,el Fort Pienc,21,2012,43,3
2008-01-01,2,Eixample,5,el Fort Pienc,21,2012,6,4
2008-01-01,2,Eixample,5,el Fort Pienc,21,2012,1,5
2008-01-01,2,Eixample,5,el Fort Pienc,21,2013,408,1
2008-01-01,2,Eixample,5,el Fort Pienc,21,2013,78,2
2008-01-01,2,Eixample,5,el Fort Pienc,21,2013,30,3
2008-01-01,2,Eixample,5,el Fort Pienc,21,2013,4,4
2008-01-01,2,Eixample,5,el Fort Pienc,21,2013,1,5
2008-01-01,2,Eixample,5,el Fort Pienc,22,2014,460,1
2008-01-01,2,Eixample,5,el Fort Pienc,22,2014,71,2
2008-01-01,2,Eixample,5,el Fort Pienc,22,2014,26,3
2008-01-01,2,Eixample,5,el Fort Pienc,22,2014,5,4
2008-01-01,2,Eixample,5,el Fort Pienc,22,2015,555,1
2008-01-01,2,Eixample,5,el Fort Pienc,22,2015,72,2
2008-01-01,2,Eixample,5,el Fort Pienc,22,2015,50,3
2008-01-01,2,Eixample,5,el Fort Pienc,22,2015,11,4
2008-01-01,2,Eixample,5,el Fort Pienc,22,2015,1,5
2008-01-01,2,Eixample,5,el Fort Pienc,22,2016,612,1
2008-01-01,2,Eixample,5,el Fort Pienc,22,2016,99,2
2008-01-01,2,Eixample,5,el Fort Pienc,22,2016,51,3
2008-01-01,2,Eixample,5,el Fort Pienc,22,2016,8,4
2008-01-01,2,Eixample,5,el Fort Pienc,22,2016,1,5
2008-01-01,2,Eixample,5,el Fort Pienc,22,2017,574,1
2008-01-01,2,Eixample,5,el Fort Pienc,22,2017,93,2
2008-01-01,2,Eixample,5,el Fort Pienc,22,2017,84,3
2008-01-01,2,Eixample,5,el Fort Pienc,22,2017,15,4
2008-01-01,2,Eixample,5,el Fort Pienc,22,2017,2,5
2008-01-01,2,Eixample,5,el Fort Pienc,22,2018,586,1
2008-01-01,2,Eixample,5,el Fort Pienc,22,2018,77,2
2008-01-01,2,Eixample,5,el Fort Pienc,22,2018,52,3
2008-01-01,2,Eixample,5,el Fort Pienc,22,2018,6,4
2008-01-01,2,Eixample,5,el Fort Pienc,22,2018,1,5
2008-01-01,2,Eixample,5,el Fort Pienc,22,2019,581,1
2008-01-01,2,Eixample,5,el Fort Pienc,22,2019,98,2
2008-01-01,2,Eixample,5,el Fort Pienc,22,2019,55,3
2008-01-01,2,Eixample,5,el Fort Pienc,22,2019,12,4
2008-01-01,2,Eixample,5,el Fort Pienc,22,2019,1,5
2008-01-01,2,Eixample,5,el Fort Pienc,22,2020,536,1
